project	pr_number	id	key	url	bodyText	RQ1 - Scope	RQ1 - Understandability?	selected-sample	RQ2 - Understandability smells	RQ2 - Where	RQ3 - Acceptability	RQ4 - Improvement	RQ5 - Patch Merged	RQ5 - Patch reverted in the pull request	RQ5 - Patch in the last version of the file	RQ5 - Patch reverted in the codebase history	RQ6 - Spotbugs	RQ6 - PMD	RQ6 - SonarQube	RQ6 - Checkstyle	RQ6 - Covered	Implicit or Explicit?	Why is this related to understandability?
ionic-team/capacitor	3834	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyNzg1NzcxMg==	1184	https://codeupcrc.github.io/?key=1184	Would this incorrectly trigger if loadingUrl.getHost() = "something.app" and bridge.getHost() = "app"?	Code	No	FALSE															
iterable/iterable-android-sdk	284	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyOTk2OTI5NQ==	1201	https://codeupcrc.github.io/?key=1201	Why Boolean and not boolean?	Code	Yes	TRUE	Complex, long, or inadequate logic	Class	Accepted	Use a different type to be consistent with other parts of the code	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Explicit	The comment in thread say the this change will "keep it simple"
jabref/jabref	6290	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwODcxNDMyOA==	1210	https://codeupcrc.github.io/?key=1210	Suggestion: convert this field to Set<FileType> then you don't need to compare extensions and it's a bit more readable as well.	Code	Yes	FALSE															
jabref/jabref	6152	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNjI5NzA3NA==	1212	https://codeupcrc.github.io/?key=1212	For this JabRef-intern drag&drops, the https://github.com/JabRef/jabref/blob/master/src/main/java/org/jabref/gui/util/CustomLocalDragboard.java is easier to use.	Code	No	FALSE															
jabref/jabref	7209	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU1MTI4MjQ4NQ==	1207	https://codeupcrc.github.io/?key=1207	The viewmodel should be free of any javafx controls, i.e. no javafx.scene  imports	Code	No	FALSE															
jabref/jabref	7036	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxMDI2NTM1NQ==	1208	https://codeupcrc.github.io/?key=1208	This is not the right place. You cannot put GUI code into logic/model classes. See https://devdocs.jabref.org/getting-into-the-code/high-level-documentation The right place to check if the results are empty would be here: Than you have it generic as well for all kind of fetchers                jabref/src/main/java/org/jabref/gui/EntryTypeViewModel.java                    Line 147       in       7f4c36c                                                     Optional<BibEntry> result = fetcherWorker.getValue();	Code	No	FALSE															
janusgraph/janusgraph	2137	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5MzUyNzUxNQ==	1216	https://codeupcrc.github.io/?key=1216	isReindexed parameter is not used. Anyway, you don't even need a whole method here. I suggest doing g.V().has("vtName", "A").inE().hasLabel("egLabel").has("assoKind", 1).count().next() directly, wherever you currently use countOfEdges method.	Code	Yes	FALSE															
jbosstm/narayana	1717	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxOTY0NDc5MA==	1226	https://codeupcrc.github.io/?key=1226	we should add a message that says which one was null. The error message in test says it is only parentId.	Code	No	FALSE															
jellyfin/jellyfin-androidtv	579	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5OTIyNzA3OQ==	1233	https://codeupcrc.github.io/?key=1233	Why not just "ImageButton"?	Code	Yes	TRUE	Bad identifier	Class	Not Accepted											Implicit	The reviewer suggests adjusting the identifier. The name of the code element helps developers to understand what that element means and its content. The context of this improvement has no impact on the functionality or performance.
jenkinsci/jenkins	4517	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4NDQ4MTAzOQ==	1239	https://codeupcrc.github.io/?key=1239	Suggested change                                                                                                                            e.printStackTrace(listener.getLogger());                                                                            Functions.printStackTrace(e,listener.getLogger());                                 Core has something close to this i forgot what it was exactly	Code	No	FALSE															
jenkinsci/jenkins	4466	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5NjA3NTk5NQ==	1241	https://codeupcrc.github.io/?key=1241	This should add the StatusFilter first into the list to minimize behavior changes through interactions between filters.	Code	No	FALSE															
jenkinsci/kubernetes-plugin	726	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4Njk1MzUyOA==	1249	https://codeupcrc.github.io/?key=1249	Indent with spaces                        Suggested change                                                                                                 if (workspaceVolume != null) {                                                            argMap.put("workspaceVolume", workspaceVolume);                                                 }                                                        if (workspaceVolume != null) {                                                            argMap.put("workspaceVolume", workspaceVolume);                                                        }	Code	Yes	FALSE															
jenkinsci/kubernetes-plugin	818	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3MTMzMTY2Mw==	1245	https://codeupcrc.github.io/?key=1245	Would effectively revert JENKINS-60088 Exposed labels in Kubernetes have no effect on the Jenkins labels. I would recommend reverting this hunk.	Code	No	FALSE															
jenkinsci/kubernetes-plugin	742	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5MzIwMDE3Mg==	1248	https://codeupcrc.github.io/?key=1248	Suggested change                                                                                                public class TaskListenerEventWatcher implements Watcher<Event> {                                                class TaskListenerEventWatcher implements Watcher<Event> {	Code	No	FALSE															
jenkinsci/warnings-ng-plugin	307	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2ODQyMTYzMg==	1259	https://codeupcrc.github.io/?key=1259	I think you have a typo in the filename: the file is: ClangAnalzer.txt the fileName is: ClangAnalyzer.txt	String value	No	FALSE															
jenkinsci/warnings-ng-plugin	307	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2ODU3ODg3Ng==	1260	https://codeupcrc.github.io/?key=1260	Can you please overwrite getUrl and return https://clang-analyzer.llvm.org (or the correct one if this is another tool)?	Code	No	FALSE															
jenkinsci/warnings-ng-plugin	379	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3OTkzNDgyMw==	1257	https://codeupcrc.github.io/?key=1257	same as above. It is redundant but better readable...	Code	Yes	FALSE															
jenkinsci/warnings-ng-plugin	550	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1NDk5NjI3NA==	1254	https://codeupcrc.github.io/?key=1254	Do you have an example output that shows how this is rendered?	Code	No	FALSE															
jenkinsci/warnings-ng-plugin	711	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU1MTA1OTM2Ng==	1253	https://codeupcrc.github.io/?key=1253	I think wrapping in {@code and <pre> would look better	Javadoc	Yes	FALSE															
jmri/jmri	9119	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxNTM3NTU4NA==	1262	https://codeupcrc.github.io/?key=1262	Spotbugs complains about this line. The parameter command is known to be null at this point. So the @SuppressFBWarnings needs to be removed.	Code	No	FALSE															
jmri/jmri	8079	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3NjE1MDUyOQ==	1268	https://codeupcrc.github.io/?key=1268	It's better to return a List than an ArrayList, since List is an interface and ArrayList is a concrete class.	Code	No	FALSE															
junit-pioneer/junit-pioneer	285	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1MTcxMTE1MQ==	1270	https://codeupcrc.github.io/?key=1270	But who tests our tests? (Is this necessary? I'm not sure...)	Code	No	FALSE															
keycloak/keycloak	7328	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3ODI4MTc5NQ==	1280	https://codeupcrc.github.io/?key=1280	Could be return Stream.concat(super.getGroupsStream(), Stream.of(group))     .filter(Objects::nonNull);	Code	No	FALSE															
keycloak/keycloak	7524	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxMTk3MzYxOQ==	1278	https://codeupcrc.github.io/?key=1278	What "-1" in maxResults actually should achieve? If that means we don't want limit number of results shouldn't we use Integer.MAX_VALUE - 1 ? Not sure if limit(0) will do the same. If "-1" means I don't want any results (which doesn't make sense to me :D ) then it's, I guess correct.	Code	No	FALSE															
keycloak/keycloak	7136	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0ODMwNDYyNw==	1283	https://codeupcrc.github.io/?key=1283	Ideally this would be addEndHandler but this method is only available with Vert.x 3.9.1 while current quarkus version is on 3.9.0. @stianst / @pedroigor Is it possible / how feasible is to update quarkus?	Code	No	FALSE															
keycloak/keycloak	7470	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwMzQyMzEzMg==	1279	https://codeupcrc.github.io/?key=1279	The test should be deterministic and should know whether it's fetching the error message from the notification or from the field.	Code	No	FALSE															
keycloak/keycloak	7684	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU1NjQyOTk5OA==	1276	https://codeupcrc.github.io/?key=1276	Will there remain both KEYCLOAK-16584 and KEYCLOAK-16118 commits? It seems to me (and I might be wrong :) ) ModelCriteriaBuilder should rather belong to KEYCLOAK-16118 commit than to this one. But it'd mean to move all related code there so I'm not sure if it's worth it, wdyt?	Code	No	FALSE															
keycloak/keycloak	7263	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1OTc0OTQzNQ==	1281	https://codeupcrc.github.io/?key=1281	dtto	Code	Discard	FALSE															
kframework/k	1003	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2Mzg1Nzk5MQ==	1288	https://codeupcrc.github.io/?key=1288	Why is this in the temp directory? Shouldn't this be inside the -kompiled directory? Could you put all the related files inside a single directory? -kompiled already has many things in it, and it would make it easier to look for debugging info when files are a bit more organized.	Code	No	FALSE															
kframework/k	1003	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2MzkzOTIyMA==	1289	https://codeupcrc.github.io/?key=1289	Wow, the logic here got a lot more complicated. I think having kast --gen-parser doesn't make much sense. kompile --backend bison or kompile --emit-bison-parser makes more sense to me. I also agree that the generated parser should go in the kompiled directory, and should form a standalone binary/executable which the user can call directly (without having to invoke immediately via kast). If you absolutely must keep it here, put all the bison generation stuff it its own method and call it under the if (options.genParser) instead of inlining it, so that it's easier to see the overall logic of this main method. It would also make sense to me to add kast --use-bison-parser and krun --use-bison-parser, which would use the parser emitted during kompile.	Code	No	FALSE															
kframework/k	1217	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxMzk5Nzg5OA==	1287	https://codeupcrc.github.io/?key=1287	Please add comments where you see fit.	Comments	Yes	FALSE															
kframework/k	1327	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNzc4NDc0OQ==	1284	https://codeupcrc.github.io/?key=1284	Suggested change                                                                                                            } else                                                                kem.addAllKException(parse.getWarnings().stream().map(e -> e.getKException()).collect(Collectors.toList()));                                                            } else {                                                                kem.addAllKException(parse.getWarnings().stream().map(e -> e.getKException()).collect(Collectors.toList()));                                                            }	Code	Yes	FALSE															
kframework/k	1247	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyMDE3MDk5NA==	1285	https://codeupcrc.github.io/?key=1285	We should emit a parser for each $ variable that shows up in the configuration, not just $PGM.	Code	No	FALSE															
kframework/k	1237	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxNTI3MDY3NA==	1286	https://codeupcrc.github.io/?key=1286	This whole feature is extraordinary error-prone. I'd say a warning must be added here when it is used.	Other	Yes	TRUE	Inadequate logging and monitoring	Method	Accepted	Add logging code	No	No			NONE	NONE	NONE	NONE	FALSE	Implicit	Logging code was added
kiegroup/appformer	951	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxNTk2NTkxNg==	1297	https://codeupcrc.github.io/?key=1297	@jomarko Duplication	Code	Yes	FALSE															
kiegroup/appformer	1016	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2NzE5ODkzMg==	1292	https://codeupcrc.github.io/?key=1292	The for loop below will be unnecessarily evaluated in case componentId == null. So probably you'd want to just return in such a case.	Code	No	FALSE															
kiegroup/appformer	956	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNDM3MTcwNw==	1294	https://codeupcrc.github.io/?key=1294	Suggested change                                                                                                        String multipleImportStr = System.getProperty(DASHBUILDER_RUNTIME_MULTIPLE_IMPORT, "false");                                                        String allowExternalStr = System.getProperty(ALLOW_EXTERNAL_FILE_REGISTER_PROP, "true");                                                        String multipleImportStr = System.getProperty(DASHBUILDER_RUNTIME_MULTIPLE_IMPORT, Boolean.FALSE.toString());                                                        String allowExternalStr = System.getProperty(ALLOW_EXTERNAL_FILE_REGISTER_PROP, Boolean.TRUE.toString());	Code	Yes	FALSE															
kiegroup/appformer	956	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNDQyOTU4Mg==	1295	https://codeupcrc.github.io/?key=1295	Suggested change	Code	Yes	FALSE															
kiegroup/appformer	956	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNTA3NTYzNw==	1296	https://codeupcrc.github.io/?key=1296	This for block could be moved inside the if block below.	Code	No	FALSE															
kiegroup/appformer	995	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1MzU4ODc4OQ==	1293	https://codeupcrc.github.io/?key=1293	Shouldn't we show some sort of feedback if ifPresent is false? For example, when importID is null.	Code	No	FALSE															
kiegroup/appformer	933	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxNzI1NTMwMA==	1298	https://codeupcrc.github.io/?key=1298	Suggested change                                                                                                 * Copyright 202 Red Hat, Inc. and/or its affiliates.                                                 * Copyright 2020 Red Hat, Inc. and/or its affiliates.	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Class	Accepted	Change text in existing Javadoc to improve grammar or fix a typo	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The review suggests to fix a typo in the code comment. The suggestion helps to improve the understandability of the documentation and, therefore, the source code
kiegroup/appformer	1025	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2OTcwNDQ5Nw==	1291	https://codeupcrc.github.io/?key=1291	This is already in org.kie.workbench.common.dmn.webapp.kogito.marshaller.mapper.JsUtils	Code	Yes	FALSE															
kiegroup/appformer	1080	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzNzY1NjkwNw==	1290	https://codeupcrc.github.io/?key=1290	Suggested change                                                                                                    public void addInternalComponents(List<ExternalComponent> components) {                                                    public void addProvidedComponents(List<ExternalComponent> components) {	Code	Yes	FALSE															
kiegroup/drools	2870	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyMDgzMzIyOQ==	1302	https://codeupcrc.github.io/?key=1302	Please split to multiple lines.	Code	Yes	FALSE															
kiegroup/drools	2926	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzMzE4MzkzMA==	1300	https://codeupcrc.github.io/?key=1300	Is it possible to remove this workaround too hardcoded on ResourceType.PMML and use the generic new isNative condition?	Code	No	FALSE															
kiegroup/drools	2832	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwMDE3OTY4OA==	1303	https://codeupcrc.github.io/?key=1303	missing license header	Code	No	FALSE															
kiegroup/drools	3237	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyMzAzMzQxNQ==	1299	https://codeupcrc.github.io/?key=1299	Does this work in Java11/Native image?	Code	No	FALSE															
kiegroup/drools	2900	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1MDY0ODIwNw==	1301	https://codeupcrc.github.io/?key=1301	I believe that having a ThreadLocal here is only necessary if the engine is running in parallel evaluation mode (which is not the default). Probably you could have a single plain NodeStats if parallel evaluation is not enabled.	Code	No	FALSE															
kiegroup/droolsjbpm-integration	2220	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4MzUwNDQ2Mw==	1306	https://codeupcrc.github.io/?key=1306	typo                         Suggested change                                                                                                public class InmutableContainerStartupStrategy implements StartupStrategy {                                                public class ImmutableContainerStartupStrategy implements StartupStrategy {	Code	Yes	FALSE															
